"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-09-13 02:16:04.90 , [INFO],Judge Land:L,945,710.762451171875,1.1620605468749545,12,0
2023-09-13 02:16:05.93 , [INFO],Judge Land:L,945,710.762451171875,1.1620605468749545,12,0
2023-09-13 02:16:06.96 , [INFO],Judge Land:L,945,710.762451171875,1.1620605468749545,12,0
2023-09-13 02:16:07.99 , [INFO],Judge Land:L,945,711.893310546875,1.1620605468749545,12,0
2023-09-13 02:16:07.251, [INFO],Pressure not stable
2023-09-13 02:16:08.101, [INFO],Judge Land:L,945,711.96435546875,1.2011230468749545,12,0
2023-09-13 02:16:09.109, [INFO],Judge Land:L,945,712.48876953125,1.2011230468749545,12,0
2023-09-13 02:16:10.112, [INFO],Judge Land:L,945,712.48876953125,1.2011230468749545,12,0
2023-09-13 02:16:11.114, [INFO],Judge Land:L,945,712.48876953125,1.2011230468749545,12,0
2023-09-13 02:16:12.117, [INFO],Judge Land:L,945,713.627197265625,1.2011230468749545,12,0
2023-09-13 02:16:12.190, [INFO],Pressure not stable
2023-09-13 02:16:13.120, [INFO],Judge Land:L,945,713.677734375,1.168847656249909,12,0
2023-09-13 02:16:14.127, [INFO],Judge Land:L,945,714.14501953125,1.168847656249909,12,0
2023-09-13 02:16:15.130, [INFO],Judge Land:L,945,714.14501953125,1.168847656249909,12,0
2023-09-13 02:16:16.133, [INFO],Judge Land:L,945,714.14501953125,1.168847656249909,12,0
2023-09-13 02:16:17.128, [INFO],Pressure not stable
2023-09-13 02:16:17.135, [INFO],Judge Land:L,945,715.303466796875,1.1549804687499545,12,0
2023-09-13 02:16:18.138, [INFO],Judge Land:L,945,715.303466796875,1.1549804687499545,12,0
2023-09-13 02:16:19.147, [INFO],Judge Land:L,945,715.914306640625,1.1549804687499545,12,0
2023-09-13 02:16:20.149, [INFO],Judge Land:L,945,715.914306640625,1.1549804687499545,12,0
2023-09-13 02:16:21.152, [INFO],Judge Land:L,945,715.914306640625,1.1549804687499545,12,0
2023-09-13 02:16:22.66 , [INFO],Pressure not stable
2023-09-13 02:16:22.155, [INFO],Judge Land:L,945,717.0634765625,1.1773925781250227,12,0
2023-09-13 02:16:23.157, [INFO],Judge Land:L,945,717.46875,1.1773925781250227,12,0
2023-09-13 02:16:24.164, [INFO],Judge Land:L,945,717.521240234375,1.1773925781250227,12,0
2023-09-13 02:16:25.167, [INFO],Judge Land:L,945,717.521240234375,1.1773925781250227,12,0
2023-09-13 02:16:26.170, [INFO],Judge Land:L,945,717.521240234375,1.1773925781250227,12,0
2023-09-13 02:16:27.4  , [INFO],Pressure not stable
2023-09-13 02:16:27.172, [INFO],Judge Land:L,945,718.709228515625,1.1844238281249773,12,0
2023-09-13 02:16:28.175, [INFO],Judge Land:L,945,719.13818359375,1.1844238281249773,12,0
2023-09-13 02:16:29.183, [INFO],Judge Land:L,945,719.185302734375,1.1844238281249773,12,0
2023-09-13 02:16:30.186, [INFO],Judge Land:L,945,719.185302734375,1.1844238281249773,12,0
2023-09-13 02:16:31.188, [INFO],Judge Land:L,945,719.185302734375,1.1844238281249773,12,0
2023-09-13 02:16:31.943, [INFO],Pressure not stable
2023-09-13 02:16:32.191, [INFO],Judge Land:L,945,720.45654296875,1.2236816406249318,12,0
2023-09-13 02:16:33.193, [INFO],Judge Land:L,945,720.91162109375,1.2236816406249318,12,0
2023-09-13 02:16:34.201, [INFO],Judge Land:L,945,720.967529296875,1.2236816406249318,12,0
2023-09-13 02:16:35.203, [INFO],Judge Land:L,945,720.967529296875,1.2236816406249318,12,0
2023-09-13 02:16:36.206, [INFO],Judge Land:L,945,720.967529296875,1.2236816406249318,12,0
2023-09-13 02:16:36.881, [INFO],Pressure not stable
2023-09-13 02:16:37.209, [INFO],Judge Land:L,945,722.10791015625,1.1949218749999773,12,0
2023-09-13 02:16:38.211, [INFO],Judge Land:L,945,722.6357421875,1.1949218749999773,12,0
2023-09-13 02:16:39.219, [INFO],Judge Land:L,945,722.75,1.1949218749999773,12,0
2023-09-13 02:16:40.222, [INFO],Judge Land:L,945,722.75,1.1949218749999773,12,0
2023-09-13 02:16:41.224, [INFO],Judge Land:L,945,722.75,1.1949218749999773,12,0
2023-09-13 02:16:41.820, [INFO],Pressure not stable
2023-09-13 02:16:42.227, [INFO],Judge Land:L,945,723.96435546875,1.298095703125,12,0
2023-09-13 02:16:43.229, [INFO],Judge Land:L,945,724.399169921875,1.298095703125,12,0
2023-09-13 02:16:44.237, [INFO],Judge Land:L,945,724.467529296875,1.298095703125,12,0
2023-09-13 02:16:45.240, [INFO],Judge Land:L,945,724.467529296875,1.298095703125,12,0
2023-09-13 02:16:46.243, [INFO],Judge Land:L,945,724.467529296875,1.298095703125,12,0
2023-09-13 02:16:46.758, [INFO],Pressure not stable
2023-09-13 02:16:47.245, [INFO],Judge Land:L,945,725.69287109375,1.2417480468749318,12,0
2023-09-13 02:16:48.248, [INFO],Judge Land:L,945,726.14599609375,1.2417480468749318,12,0
2023-09-13 02:16:49.256, [INFO],Judge Land:L,945,726.14599609375,1.2417480468749318,12,0
2023-09-13 02:16:50.259, [INFO],Judge Land:L,945,726.14599609375,1.2417480468749318,12,0
2023-09-13 02:16:51.261, [INFO],Judge Land:L,945,726.14599609375,1.2417480468749318,12,0
2023-09-13 02:16:51.696, [INFO],Pressure not stable
2023-09-13 02:16:52.264, [INFO],Judge Land:L,945,727.341796875,1.2141601562499318,12,0
2023-09-13 02:16:53.266, [INFO],Judge Land:L,945,727.879150390625,1.2141601562499318,12,0
2023-09-13 02:16:54.274, [INFO],Judge Land:L,945,727.879150390625,1.2141601562499318,12,0
2023-09-13 02:16:55.276, [INFO],Judge Land:L,945,727.879150390625,1.2141601562499318,12,0
2023-09-13 02:16:56.279, [INFO],Judge Land:L,945,728.962890625,1.2141601562499318,12,0
2023-09-13 02:16:56.634, [INFO],Pressure not stable
2023-09-13 02:16:57.282, [INFO],Judge Land:L,945,729.103759765625,1.2188964843750227,12,0
2023-09-13 02:16:58.284, [INFO],Judge Land:L,945,729.611572265625,1.2188964843750227,12,0
2023-09-13 02:16:59.292, [INFO],Judge Land:L,945,729.611572265625,1.2188964843750227,12,0
2023-09-13 02:17:00.295, [INFO],Judge Land:L,945,729.611572265625,1.2188964843750227,12,0
2023-09-13 02:17:01.297, [INFO],Judge Land:L,945,730.828369140625,1.2188964843750227,12,0
2023-09-13 02:17:01.574, [INFO],Pressure not stable
2023-09-13 02:17:02.300, [INFO],Judge Land:L,945,730.957275390625,1.3347656250000455,12,0
2023-09-13 02:17:03.303, [INFO],Judge Land:L,945,731.426513671875,1.3347656250000455,12,0
2023-09-13 02:17:04.305, [INFO],Judge Land:L,945,731.426513671875,1.3347656250000455,12,0
2023-09-13 02:17:05.308, [INFO],Judge Land:L,945,731.426513671875,1.3347656250000455,12,0
2023-09-13 02:17:06.311, [INFO],Judge Land:L,945,732.576904296875,1.3347656250000455,12,0
2023-09-13 02:17:06.513, [INFO],Pressure not stable
2023-09-13 02:17:07.313, [INFO],Judge Land:L,945,732.65380859375,1.2223632812499545,12,0
2023-09-13 02:17:08.316, [INFO],Judge Land:L,945,733.1484375,1.2223632812499545,12,0
2023-09-13 02:17:09.319, [INFO],Judge Land:L,945,733.1484375,1.2223632812499545,12,0
2023-09-13 02:17:10.321, [INFO],Judge Land:L,945,733.1484375,1.2223632812499545,12,0
2023-09-13 02:17:11.324, [INFO],Judge Land:L,945,734.267822265625,1.2223632812499545,12,0
2023-09-13 02:17:11.451, [INFO],Pressure not stable
2023-09-13 02:17:12.327, [INFO],Judge Land:L,945,734.365478515625,1.1723144531249545,12,0
2023-09-13 02:17:13.334, [INFO],Judge Land:L,945,734.85986328125,1.1723144531249545,12,0
2023-09-13 02:17:14.339, [INFO],Judge Land:L,945,734.85986328125,1.1723144531249545,12,0
2023-09-13 02:17:15.342, [INFO],Judge Land:L,945,734.85986328125,1.1723144531249545,12,0
2023-09-13 02:17:16.345, [INFO],Judge Land:L,945,736.095458984375,1.1723144531249545,12,0
2023-09-13 02:17:16.389, [INFO],Pressure not stable
2023-09-13 02:17:17.347, [INFO],Judge Land:L,945,736.095458984375,1.2152343750000227,12,0
2023-09-13 02:17:18.357, [INFO],Judge Land:L,945,736.668701171875,1.2152343750000227,12,0
2023-09-13 02:17:19.359, [INFO],Judge Land:L,945,736.668701171875,1.2152343750000227,12,0
2023-09-13 02:17:20.362, [INFO],Judge Land:L,945,736.668701171875,1.2152343750000227,12,0
2023-09-13 02:17:21.328, [INFO],Pressure not stable
2023-09-13 02:17:21.365, [INFO],Judge Land:L,945,737.82958984375,1.2728027343749773,12,0
2023-09-13 02:17:22.367, [INFO],Judge Land:L,945,737.82958984375,1.2728027343749773,12,0
2023-09-13 02:17:23.370, [INFO],Judge Land:L,945,738.33056640625,1.2728027343749773,12,0
2023-09-13 02:17:24.373, [INFO],Judge Land:L,945,738.33056640625,1.2728027343749773,12,0
2023-09-13 02:17:25.375, [INFO],Judge Land:L,945,738.33056640625,1.2728027343749773,12,0
2023-09-13 02:17:26.267, [INFO],Pressure not stable
2023-09-13 02:17:26.378, [INFO],Judge Land:L,945,739.520263671875,1.1630371093749545,12,0
2023-09-13 02:17:27.381, [INFO],Judge Land:L,945,739.9599609375,1.1630371093749545,12,0
2023-09-13 02:17:28.389, [INFO],Judge Land:L,945,740.05615234375,1.1630371093749545,12,0
2023-09-13 02:17:29.392, [INFO],Judge Land:L,945,740.05615234375,1.1630371093749545,12,0
2023-09-13 02:17:30.395, [INFO],Judge Land:L,945,740.05615234375,1.1630371093749545,12,0
2023-09-13 02:17:31.205, [INFO],Pressure not stable
2023-09-13 02:17:31.397, [INFO],Judge Land:L,945,741.37255859375,1.2666503906250455,12,0
2023-09-13 02:17:32.400, [INFO],Judge Land:L,945,741.732421875,1.2666503906250455,12,0
2023-09-13 02:17:33.407, [INFO],Judge Land:L,945,741.831787109375,1.2666503906250455,12,0
2023-09-13 02:17:34.410, [INFO],Judge Land:L,945,741.831787109375,1.2666503906250455,12,0
2023-09-13 02:17:35.413, [INFO],Judge Land:L,945,741.831787109375,1.2666503906250455,12,0
2023-09-13 02:17:36.143, [INFO],Pressure not stable
2023-09-13 02:17:36.415, [INFO],Judge Land:L,945,743.095458984375,1.2105957031250227,12,0
2023-09-13 02:17:37.418, [INFO],Judge Land:L,945,743.566650390625,1.2105957031250227,12,0
2023-09-13 02:17:38.428, [INFO],Judge Land:L,945,743.613037109375,1.2105957031250227,12,0
2023-09-13 02:17:39.430, [INFO],Judge Land:L,945,743.613037109375,1.2105957031250227,12,0
2023-09-13 02:17:40.433, [INFO],Judge Land:L,945,743.613037109375,1.2105957031250227,12,0
2023-09-13 02:17:41.81 , [INFO],Pressure not stable
2023-09-13 02:17:41.436, [INFO],Judge Land:L,945,744.769775390625,1.2106445312500682,12,0
2023-09-13 02:17:42.438, [INFO],Judge Land:L,945,745.35693359375,1.2106445312500682,12,0
2023-09-13 02:17:43.447, [INFO],Judge Land:L,945,745.354736328125,1.2106445312500682,12,0
2023-09-13 02:17:44.450, [INFO],Judge Land:L,945,745.354736328125,1.2106445312500682,12,0
2023-09-13 02:17:45.452, [INFO],Judge Land:L,945,745.354736328125,1.2106445312500682,12,0
2023-09-13 02:17:46.19 , [INFO],Pressure not stable
2023-09-13 02:17:46.455, [INFO],Judge Land:L,945,746.6376953125,1.2231933593750455,12,0
2023-09-13 02:17:47.458, [INFO],Judge Land:L,945,747.113525390625,1.2231933593750455,12,0
2023-09-13 02:17:48.465, [INFO],Judge Land:L,945,747.113525390625,1.2231933593750455,12,0
2023-09-13 02:17:49.468, [INFO],Judge Land:L,945,747.113525390625,1.2231933593750455,12,0
2023-09-13 02:17:50.471, [INFO],Judge Land:L,945,747.113525390625,1.2231933593750455,12,0
2023-09-13 02:17:50.957, [INFO],Pressure not stable
2023-09-13 02:17:51.473, [INFO],Judge Land:L,945,748.38623046875,1.2484375000000227,12,0
2023-09-13 02:17:52.476, [INFO],Judge Land:L,945,749.105224609375,1.2484375000000227,12,0
2023-09-13 02:17:53.484, [INFO],Judge Land:L,945,749.105224609375,1.2484375000000227,12,0
2023-09-13 02:17:54.487, [INFO],Judge Land:L,945,749.105224609375,1.2484375000000227,12,0
2023-09-13 02:17:55.489, [INFO],Judge Land:L,945,750.170166015625,1.2484375000000227,12,0
2023-09-13 02:17:55.895, [INFO],Pressure not stable
2023-09-13 02:17:56.492, [INFO],Judge Land:L,945,750.224609375,1.183984374999909,12,0
2023-09-13 02:17:57.495, [INFO],Judge Land:L,945,750.83984375,1.183984374999909,12,0
2023-09-13 02:17:58.503, [INFO],Judge Land:L,945,750.83984375,1.183984374999909,12,0
2023-09-13 02:17:59.506, [INFO],Judge Land:L,945,750.83984375,1.183984374999909,12,0
2023-09-13 02:18:00.508, [INFO],Judge Land:L,945,751.937255859375,1.183984374999909,12,0
2023-09-13 02:18:00.834, [INFO],Pressure not stable
2023-09-13 02:18:01.511, [INFO],Judge Land:L,945,752.068115234375,1.1988281249999773,12,0
2023-09-13 02:18:02.513, [INFO],Judge Land:L,945,752.624267578125,1.1988281249999773,12,0
2023-09-13 02:18:03.521, [INFO],Judge Land:L,945,752.624267578125,1.1988281249999773,12,0
2023-09-13 02:18:04.524, [INFO],Judge Land:L,945,752.624267578125,1.1988281249999773,12,0
2023-09-13 02:18:05.526, [INFO],Judge Land:L,945,753.7890625,1.1988281249999773,12,0
2023-09-13 02:18:05.772, [INFO],Pressure not stable
2023-09-13 02:18:06.529, [INFO],Judge Land:L,945,753.87060546875,1.2771484374999318,12,0
2023-09-13 02:18:07.532, [INFO],Judge Land:L,945,754.3916015625,1.2771484374999318,12,0
2023-09-13 02:18:08.540, [INFO],Judge Land:L,945,754.3916015625,1.2771484374999318,12,0
2023-09-13 02:18:09.543, [INFO],Judge Land:L,945,754.3916015625,1.2771484374999318,12,0
2023-09-13 02:18:10.545, [INFO],Judge Land:L,945,755.69140625,1.2771484374999318,12,0
2023-09-13 02:18:10.711, [INFO],Pressure not stable
2023-09-13 02:18:11.548, [INFO],Judge Land:L,945,755.78466796875,1.349853515625,12,0
2023-09-13 02:18:12.551, [INFO],Judge Land:L,945,756.153076171875,1.349853515625,12,0
2023-09-13 02:18:13.559, [INFO],Judge Land:L,945,756.153076171875,1.349853515625,12,0
2023-09-13 02:18:14.562, [INFO],Judge Land:L,945,756.153076171875,1.349853515625,12,0
2023-09-13 02:18:15.564, [INFO],Judge Land:L,945,757.430908203125,1.349853515625,12,0
2023-09-13 02:18:15.649, [INFO],Pressure not stable
2023-09-13 02:18:16.567, [INFO],Judge Land:L,945,757.466064453125,1.2815917968749773,12,0
2023-09-13 02:18:17.570, [INFO],Judge Land:L,945,758.100830078125,1.2815917968749773,12,0
2023-09-13 02:18:18.578, [INFO],Judge Land:L,945,758.100830078125,1.2815917968749773,12,0
2023-09-13 02:18:19.581, [INFO],Judge Land:L,945,758.100830078125,1.2815917968749773,12,0
2023-09-13 02:18:20.584, [INFO],Judge Land:L,945,759.48046875,1.2815917968749773,12,0
2023-09-13 02:18:20.587, [INFO],Pressure not stable
2023-09-13 02:18:21.586, [INFO],Judge Land:L,945,759.48046875,1.3471191406249545,12,0
2023-09-13 02:18:22.589, [INFO],Judge Land:L,945,760.094970703125,1.3471191406249545,12,0
2023-09-13 02:18:23.597, [INFO],Judge Land:L,945,760.094970703125,1.3471191406249545,12,0
2023-09-13 02:18:24.600, [INFO],Judge Land:L,945,760.094970703125,1.3471191406249545,12,0
2023-09-13 02:18:25.525, [INFO],Pressure not stable
2023-09-13 02:18:25.603, [INFO],Judge Land:L,945,761.3212890625,1.289697265624909,12,0
2023-09-13 02:18:26.605, [INFO],Judge Land:L,945,761.77099609375,1.289697265624909,12,0
2023-09-13 02:18:27.608, [INFO],Judge Land:L,945,761.908447265625,1.289697265624909,12,0
2023-09-13 02:18:28.616, [INFO],Judge Land:L,945,761.908447265625,1.289697265624909,12,0
2023-09-13 02:18:29.619, [INFO],Judge Land:L,945,761.908447265625,1.289697265624909,12,0
2023-09-13 02:18:30.463, [INFO],Pressure not stable
2023-09-13 02:18:30.622, [INFO],Judge Land:L,945,763.1904296875,1.33203125,12,0
2023-09-13 02:18:31.624, [INFO],Judge Land:L,945,763.665283203125,1.33203125,12,0
2023-09-13 02:18:32.627, [INFO],Judge Land:L,945,763.6826171875,1.33203125,12,0
2023-09-13 02:18:33.634, [INFO],Judge Land:L,945,763.6826171875,1.33203125,12,0
2023-09-13 02:18:34.637, [INFO],Judge Land:L,945,763.6826171875,1.33203125,12,0
2023-09-13 02:18:35.401, [INFO],Pressure not stable
2023-09-13 02:18:35.640, [INFO],Judge Land:L,945,765.134033203125,1.329345703125,12,0
2023-09-13 02:18:36.642, [INFO],Judge Land:L,945,765.542724609375,1.329345703125,12,0
2023-09-13 02:18:37.645, [INFO],Judge Land:L,945,765.596435546875,1.329345703125,12,0
2023-09-13 02:18:38.653, [INFO],Judge Land:L,945,765.596435546875,1.329345703125,12,0
2023-09-13 02:18:39.656, [INFO],Judge Land:L,945,765.596435546875,1.329345703125,12,0
2023-09-13 02:18:40.339, [INFO],Pressure not stable
2023-09-13 02:18:40.658, [INFO],Judge Land:L,945,766.933349609375,1.236572265625,12,0
2023-09-13 02:18:41.661, [INFO],Judge Land:L,945,767.3251953125,1.236572265625,12,0
2023-09-13 02:18:42.667, [INFO],Judge Land:L,945,767.345458984375,1.236572265625,12,0
2023-09-13 02:18:43.676, [INFO],Judge Land:L,945,767.345458984375,1.236572265625,12,0
2023-09-13 02:18:44.679, [INFO],Judge Land:L,945,767.345458984375,1.236572265625,12,0
2023-09-13 02:18:45.278, [INFO],Pressure not stable
2023-09-13 02:18:45.682, [INFO],Judge Land:L,945,768.4990234375,1.156396484374909,12,0
2023-09-13 02:18:46.684, [INFO],Judge Land:L,945,768.96875,1.156396484374909,12,0
2023-09-13 02:18:47.687, [INFO],Judge Land:L,945,769.04541015625,1.156396484374909,12,0
2023-09-13 02:18:48.695, [INFO],Judge Land:L,945,769.04541015625,1.156396484374909,12,0
2023-09-13 02:18:49.698, [INFO],Judge Land:L,945,769.04541015625,1.156396484374909,12,0
2023-09-13 02:18:50.216, [INFO],Pressure not stable
2023-09-13 02:18:50.700, [INFO],Judge Land:L,945,770.218994140625,1.1931640624999318,12,0
2023-09-13 02:18:51.703, [INFO],Judge Land:L,945,770.818603515625,1.1931640624999318,12,0
2023-09-13 02:18:52.706, [INFO],Judge Land:L,945,770.818603515625,1.1931640624999318,12,0
2023-09-13 02:18:53.713, [INFO],Judge Land:L,945,770.818603515625,1.1931640624999318,12,0
2023-09-13 02:18:54.715, [INFO],Judge Land:L,945,770.818603515625,1.1931640624999318,12,0
2023-09-13 02:18:55.155, [INFO],Pressure not stable
2023-09-13 02:18:55.718, [INFO],Judge Land:L,945,772.06787109375,1.274658203125,12,0
2023-09-13 02:18:56.721, [INFO],Judge Land:L,945,772.472900390625,1.274658203125,12,0
2023-09-13 02:18:57.723, [INFO],Judge Land:L,945,772.472900390625,1.274658203125,12,0
2023-09-13 02:18:58.731, [INFO],Judge Land:L,945,772.472900390625,1.274658203125,12,0
2023-09-13 02:18:59.733, [INFO],Judge Land:L,945,773.72021484375,1.274658203125,12,0
2023-09-13 02:19:00.94 , [INFO],Pressure not stable
2023-09-13 02:19:00.736, [INFO],Judge Land:L,945,773.801513671875,1.2999023437499773,12,0
2023-09-13 02:19:01.739, [INFO],Judge Land:L,945,774.22998046875,1.2999023437499773,12,0
2023-09-13 02:19:02.741, [INFO],Judge Land:L,945,774.22998046875,1.2999023437499773,12,0
2023-09-13 02:19:03.749, [INFO],Judge Land:L,945,774.22998046875,1.2999023437499773,12,0
2023-09-13 02:19:04.752, [INFO],Judge Land:L,945,775.338623046875,1.2999023437499773,12,0
2023-09-13 02:19:05.33 , [INFO],Pressure not stable
2023-09-13 02:19:05.754, [INFO],Judge Land:L,945,775.430419921875,1.2037109374999773,12,0
2023-09-13 02:19:06.757, [INFO],Judge Land:L,945,776.0615234375,1.2037109374999773,12,0
2023-09-13 02:19:07.760, [INFO],Judge Land:L,945,776.0615234375,1.2037109374999773,12,0
2023-09-13 02:19:08.768, [INFO],Judge Land:L,945,776.0615234375,1.2037109374999773,12,0
2023-09-13 02:19:09.771, [INFO],Judge Land:L,945,777.08203125,1.2037109374999773,12,0
2023-09-13 02:19:09.971, [INFO],Pressure not stable
2023-09-13 02:19:10.773, [INFO],Judge Land:L,945,777.145263671875,1.1475097656249318,12,0
2023-09-13 02:19:11.776, [INFO],Judge Land:L,945,777.5986328125,1.1475097656249318,12,0
2023-09-13 02:19:12.779, [INFO],Judge Land:L,945,777.5986328125,1.1475097656249318,12,0
2023-09-13 02:19:13.786, [INFO],Judge Land:L,945,777.5986328125,1.1475097656249318,12,0
2023-09-13 02:19:14.789, [INFO],Judge Land:L,945,778.818115234375,1.1475097656249318,12,0
2023-09-13 02:19:14.909, [INFO],Pressure not stable
2023-09-13 02:19:15.792, [INFO],Judge Land:L,945,778.758544921875,1.158203125,12,0
2023-09-13 02:19:16.795, [INFO],Judge Land:L,945,779.24169921875,1.158203125,12,0
2023-09-13 02:19:17.797, [INFO],Judge Land:L,945,779.24169921875,1.158203125,12,0
2023-09-13 02:19:18.805, [INFO],Judge Land:L,945,779.24169921875,1.158203125,12,0
2023-09-13 02:19:19.807, [INFO],Judge Land:L,945,780.440185546875,1.158203125,12,0
2023-09-13 02:19:19.848, [INFO],Pressure not stable
2023-09-13 02:19:20.810, [INFO],Judge Land:L,945,780.440185546875,1.1895507812499773,12,0
2023-09-13 02:19:21.813, [INFO],Judge Land:L,945,780.91162109375,1.1895507812499773,12,0
2023-09-13 02:19:22.815, [INFO],Judge Land:L,945,780.91162109375,1.1895507812499773,12,0
2023-09-13 02:19:23.823, [INFO],Judge Land:L,945,780.91162109375,1.1895507812499773,12,0
2023-09-13 02:19:24.786, [INFO],Pressure not stable
2023-09-13 02:19:24.825, [INFO],Judge Land:L,945,782.22607421875,1.2691406249999773,12,0
2023-09-13 02:19:25.828, [INFO],Judge Land:L,945,782.22607421875,1.2691406249999773,12,0
2023-09-13 02:19:26.833, [INFO],Judge Land:L,945,782.8779296875,1.2691406249999773,12,0
2023-09-13 02:19:27.836, [INFO],Judge Land:L,945,782.8779296875,1.2691406249999773,12,0
2023-09-13 02:19:28.844, [INFO],Judge Land:L,945,782.8779296875,1.2691406249999773,12,0
